"","X","to","for.","and","on","you","this","i","is","in.","be","from","have","we","at","that","deal","will","with","if.","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"3980",2480,2.1133525456292,0.672430355427474,1.82516810758886,1.24879923150817,0.96061479346782,1.0566762728146,0,0.768491834774256,1.24879923150817,1.0566762728146,0.384245917387128,0.0960614793467819,0,1.0566762728146,0.192122958693564,0,0.192122958693564,0.192122958693564,0,0.192122958693564,0.768491834774256,0.48030739673391,0.672430355427474,0.0960614793467819,0.288184438040346,0,0,0.768491834774256,0,0.0960614793467819,0.0960614793467819,0,0.384245917387128,0.288184438040346,0.384245917387128,0,0.0960614793467819,0,0,0.384245917387128,0,0.48030739673391,0,0.288184438040346,0.0960614793467819,0,0,0.192122958693564,0,0.0960614793467819,0,0.0960614793467819,0,0.192122958693564,0.384245917387128,0,0.0960614793467819,0.288184438040346,0,0,0,0.192122958693564,0.0960614793467819,0.576368876080692,0,0,0,0,0,0.192122958693564,0.192122958693564,0,0,0,0,0,0,0,0,0,0,0,0.192122958693564,0,0,0,1041,"Ham"
"3981",2481,0,0,2.32558139534884,2.32558139534884,2.32558139534884,0,2.32558139534884,2.32558139534884,0,0,0,4.65116279069767,0,0,0,2.32558139534884,0,0,2.32558139534884,2.32558139534884,0,0,0,2.32558139534884,0,4.65116279069767,0,0,2.32558139534884,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"Ham"
"3982",2482,5.76923076923077,0,0,3.84615384615385,3.84615384615385,0,0,0,0,3.84615384615385,0,0,0,0,3.84615384615385,0,1.92307692307692,1.92307692307692,0,1.92307692307692,0,0,1.92307692307692,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,1.92307692307692,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,52,"Ham"
"3983",2483,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3984",2484,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"Ham"
"3985",2485,0.980392156862745,1.47058823529412,1.47058823529412,1.96078431372549,0.490196078431373,0,0,0,0.980392156862745,0,0.980392156862745,0.490196078431373,0,0.980392156862745,0,0.490196078431373,0,0,0.490196078431373,0.490196078431373,0,0,0,0.490196078431373,1.47058823529412,0,0,0,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0,0.490196078431373,0,0,0,0.490196078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490196078431373,0,0,0,0,0,0,204,"Ham"
"3986",2486,2.83687943262411,1.18203309692671,0.472813238770686,0.472813238770686,0.236406619385343,0.236406619385343,1.41843971631206,0.709219858156028,0.709219858156028,0.472813238770686,0.472813238770686,0.236406619385343,1.6548463356974,1.18203309692671,1.89125295508274,1.18203309692671,0,0.472813238770686,0.236406619385343,0.236406619385343,0,0.236406619385343,0.472813238770686,1.18203309692671,0.472813238770686,1.6548463356974,0.472813238770686,0,0.472813238770686,0.709219858156028,0.236406619385343,0.236406619385343,0.236406619385343,0,0.236406619385343,0.236406619385343,0,1.18203309692671,0,0.236406619385343,0.709219858156028,0,0,0,0,0.472813238770686,0.472813238770686,0,0.236406619385343,0.236406619385343,0.709219858156028,0.709219858156028,0,0,0.236406619385343,0,0,0,0,0.472813238770686,0,0,0,0,0,0,0.236406619385343,0,0,0.236406619385343,0,0.236406619385343,0,0.236406619385343,0,0,0,0,0,0.709219858156028,0,0,0,0,0,0,423,"Ham"
"3987",2487,2.53411306042885,0.779727095516569,2.14424951267056,0.194931773879142,1.16959064327485,1.364522417154,0.389863547758285,0.779727095516569,0.779727095516569,0.584795321637427,0.389863547758285,0.194931773879142,0.194931773879142,0,0.389863547758285,0,0.584795321637427,0.389863547758285,0.389863547758285,0,0.389863547758285,0,0.194931773879142,0.584795321637427,0.389863547758285,0,0.194931773879142,1.94931773879142,0,0.779727095516569,0.194931773879142,0,0,0,0,0,0.194931773879142,0,0,0.194931773879142,0.389863547758285,0.389863547758285,0,0,0,0,0,0,0.194931773879142,0,0,0,0.584795321637427,0,0.194931773879142,0,0.974658869395711,0.584795321637427,0,0,0.389863547758285,0,0.194931773879142,0,0,0,0,0.194931773879142,0,0.194931773879142,0,0,0,0,0,0.584795321637427,0,0,0,0,0,0,0,0,0,0,513,"Ham"
"3988",2488,1.19760479041916,0.598802395209581,0,0.598802395209581,0,0.598802395209581,1.79640718562874,1.79640718562874,0,1.79640718562874,0.598802395209581,0,0,1.79640718562874,0,2.9940119760479,0.598802395209581,0,0.598802395209581,0,0.598802395209581,0,0,0,0.598802395209581,3.59281437125748,0.598802395209581,0,0,0.598802395209581,0,0.598802395209581,0,0,0,0.598802395209581,0,0.598802395209581,0,0,0.598802395209581,0.598802395209581,0,0,0,0,0,0,0,0.598802395209581,0,0.598802395209581,0,0.598802395209581,0,0,0,0.598802395209581,0,0,0,0,0,0,0,0,0.598802395209581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,"Ham"
"3989",2489,1.61290322580645,0.806451612903226,0,0.806451612903226,0,0.806451612903226,2.41935483870968,1.61290322580645,0,1.61290322580645,0.806451612903226,0,0,2.41935483870968,0,4.03225806451613,0,0,0.806451612903226,0,0.806451612903226,0,0,0,0.806451612903226,4.83870967741935,0.806451612903226,0,0,0.806451612903226,0,0.806451612903226,0,0,0,0.806451612903226,0,0.806451612903226,0,0,0.806451612903226,0.806451612903226,0,0,0,0,0,0,0,0.806451612903226,0,0.806451612903226,0,0.806451612903226,0,0,0,0.806451612903226,0,0,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,"Ham"
"3990",2490,1.72413793103448,1.72413793103448,0,0,0,1.72413793103448,1.72413793103448,1.72413793103448,0,1.72413793103448,1.72413793103448,0,0,3.44827586206897,0,5.17241379310345,0,0,1.72413793103448,0,1.72413793103448,0,0,0,0,5.17241379310345,1.72413793103448,0,0,0,0,1.72413793103448,0,0,0,1.72413793103448,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,1.72413793103448,0,1.72413793103448,0,1.72413793103448,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"Ham"
"3991",2491,2.77777777777778,0,0,2.77777777777778,0,0,0,0,2.77777777777778,2.77777777777778,0,2.77777777777778,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,2.77777777777778,0,2.77777777777778,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"Ham"
"3992",2492,4.22535211267606,2.8169014084507,0,4.22535211267606,1.40845070422535,5.63380281690141,1.40845070422535,1.40845070422535,4.22535211267606,0,0,2.8169014084507,0,0,0,7.04225352112676,0,1.40845070422535,1.40845070422535,1.40845070422535,0,0,0,0,0,0,1.40845070422535,0,2.8169014084507,0,0,0,0,0,0,1.40845070422535,0,1.40845070422535,0,0,0,0,0,0,0,0,5.63380281690141,0,0,1.40845070422535,0,1.40845070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845070422535,71,"Ham"
"3993",2493,8.84955752212389,0.884955752212389,0.884955752212389,0.884955752212389,0,2.65486725663717,0.884955752212389,2.65486725663717,0.884955752212389,2.65486725663717,0,0,1.76991150442478,2.65486725663717,1.76991150442478,0,0.884955752212389,0,0.884955752212389,0,0.884955752212389,0,1.76991150442478,0,0.884955752212389,1.76991150442478,0,0,0,0.884955752212389,0.884955752212389,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,113,"Ham"
"3994",2494,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Ham"
"3995",2495,1.01010101010101,1.01010101010101,6.06060606060606,1.01010101010101,0,0,0,2.02020202020202,0,2.02020202020202,0,0,0,0,0,0,2.02020202020202,0,0,0,0,3.03030303030303,4.04040404040404,0,4.04040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101010101,0,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,1.01010101010101,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,"Ham"
"3996",2496,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"3997",2497,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Ham"
"3998",2498,3.06122448979592,0.340136054421769,1.02040816326531,0,0,0,0.340136054421769,0,0.680272108843537,0.340136054421769,0,0,0.340136054421769,0,0,0,0.340136054421769,0.340136054421769,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,294,"Ham"
"3999",2499,2.74261603375527,1.26582278481013,5.27426160337553,1.26582278481013,0,0.632911392405063,0,0.632911392405063,2.32067510548523,1.05485232067511,0,0.210970464135021,0.843881856540084,0,0,0.210970464135021,2.9535864978903,0.210970464135021,0,0.210970464135021,0.210970464135021,0,0,0.843881856540084,0,0,0,0,0.421940928270042,0,0.210970464135021,0,0,0,0,0,2.9535864978903,0,0,0,0.421940928270042,0.421940928270042,0,0.421940928270042,0,0.210970464135021,0,0.210970464135021,0,0,0,0,0,0,0,0.632911392405063,0,0.632911392405063,0,0,0,0,0,0,0,0,0.210970464135021,0,0,0,0,0,0.843881856540084,0,0,0.210970464135021,0.210970464135021,0,0,0.421940928270042,0,0,0.210970464135021,0,0,0,474,"Ham"
"4000",2500,1.2987012987013,2.16450216450216,1.2987012987013,0.865800865800866,1.2987012987013,0,0.865800865800866,1.73160173160173,0,0,0,0,0,2.16450216450216,0,0.432900432900433,0.432900432900433,0,0.432900432900433,0.865800865800866,0,0,0.865800865800866,1.2987012987013,0.432900432900433,1.2987012987013,1.2987012987013,0,0,0.865800865800866,0.432900432900433,0.865800865800866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432900432900433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865800865800866,231,"Ham"
"4001",2501,0.75187969924812,3.7593984962406,0.75187969924812,0.75187969924812,0,2.25563909774436,0.75187969924812,1.50375939849624,2.25563909774436,0,0,0.75187969924812,0.75187969924812,2.25563909774436,0.75187969924812,3.00751879699248,0.75187969924812,1.50375939849624,0.75187969924812,0.75187969924812,0.75187969924812,0,0,0,0.75187969924812,3.7593984962406,1.50375939849624,0,0,0,0,0,0,0,0,0.75187969924812,0,1.50375939849624,0,0,0,0,0,0,0,0.75187969924812,0,0.75187969924812,0,0,0,0,0,0,0,0,0,0.75187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75187969924812,0,0,0,133,"Ham"
"4002",2502,2.4390243902439,4.8780487804878,0,0,0,4.8780487804878,2.4390243902439,4.8780487804878,2.4390243902439,0,0,0,0,2.4390243902439,0,4.8780487804878,0,0,2.4390243902439,0,0,0,0,2.4390243902439,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,0,0,2.4390243902439,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"Ham"
"4003",2503,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,"Ham"
"4004",2504,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"4005",2505,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Ham"
"4006",2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"Ham"
"4007",2507,1.2987012987013,1.94805194805195,1.94805194805195,1.2987012987013,1.2987012987013,0,1.2987012987013,1.2987012987013,0,0,0,0,0,3.24675324675325,0,0,0.649350649350649,0,0.649350649350649,1.2987012987013,0,0,0.649350649350649,1.2987012987013,0.649350649350649,1.2987012987013,1.2987012987013,0,0,0.649350649350649,0.649350649350649,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649350649,154,"Ham"
"4008",2508,3.35917312661499,1.55038759689922,2.58397932816537,1.55038759689922,0.775193798449612,0.775193798449612,0.775193798449612,0,0.516795865633075,0.258397932816538,0.775193798449612,1.03359173126615,0.775193798449612,2.58397932816537,0.516795865633075,0.258397932816538,0.516795865633075,0,0,0,0.258397932816538,1.03359173126615,0,0,0.516795865633075,1.80878552971576,0.516795865633075,0,0,0,0.258397932816538,0,0.258397932816538,0,0.258397932816538,0,0,0,0,0.516795865633075,0.258397932816538,0,0,0,0,0.775193798449612,0,0,0.258397932816538,0,0.258397932816538,0,0,0.258397932816538,0,0,0.258397932816538,0,0,0.516795865633075,0,0.258397932816538,0.258397932816538,0,0,0.258397932816538,0,0,0,0.258397932816538,0.258397932816538,0,0,0,0,0,0,0,0,0.258397932816538,0,0,0.258397932816538,0,0,0,387,"Ham"
"4009",2509,1.8018018018018,4.5045045045045,0,0.900900900900901,1.8018018018018,1.8018018018018,0,0,0.900900900900901,0,0,0,0,0,0,2.7027027027027,0,0,0,0.900900900900901,0,0,0.900900900900901,0,0.900900900900901,0,0,0,1.8018018018018,0,0,0,0,0,0,0.900900900900901,0,0,0,0,0,0,0,0,1.8018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,"Ham"
"4010",2510,1.10497237569061,4.41988950276243,0,0.552486187845304,1.65745856353591,1.65745856353591,0,0,0.552486187845304,0,0.552486187845304,0.552486187845304,0.552486187845304,0,0.552486187845304,3.31491712707182,0,0,0,0.552486187845304,0.552486187845304,0,0.552486187845304,0,0.552486187845304,0,0.552486187845304,0,1.10497237569061,0,0,0,0,0,0,1.10497237569061,0,0,0,0,0,0,0,0,1.10497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552486187845304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,"Ham"
"4011",2511,1.9047619047619,3.17460317460317,0.317460317460317,0.952380952380952,1.26984126984127,1.26984126984127,0,0.317460317460317,0.634920634920635,0.317460317460317,0.317460317460317,0.634920634920635,1.26984126984127,0,1.26984126984127,2.85714285714286,0.317460317460317,0.317460317460317,0.317460317460317,0.317460317460317,0.317460317460317,0,0.317460317460317,0,0.634920634920635,0,0.634920634920635,0,0.634920634920635,0.317460317460317,0.317460317460317,0,0,0,0,0.634920634920635,0,0,0,0,0.317460317460317,0.317460317460317,0,0,0.634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317460317,0,0,0,0,0,0,0,0,0,0,315,"Ham"
"4012",2512,4.34782608695652,2.17391304347826,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,"Ham"
"4013",2513,6.89655172413793,3.44827586206897,0,1.72413793103448,1.72413793103448,5.17241379310345,1.72413793103448,0,0,0,1.72413793103448,0,0,1.72413793103448,0,3.44827586206897,0,1.72413793103448,1.72413793103448,0,0,0,0,0,0,1.72413793103448,1.72413793103448,0,3.44827586206897,0,0,1.72413793103448,0,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,"Ham"
"4014",2514,4.08163265306122,3.06122448979592,0,2.04081632653061,1.02040816326531,4.08163265306122,1.02040816326531,1.02040816326531,0,0,1.02040816326531,0,0,1.02040816326531,0,2.04081632653061,0,1.02040816326531,1.02040816326531,0,0,0,0,0,1.02040816326531,1.02040816326531,1.02040816326531,0,2.04081632653061,0,0,1.02040816326531,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,"Ham"
"4015",2515,2.8169014084507,3.52112676056338,0.704225352112676,2.11267605633803,0.704225352112676,2.8169014084507,0.704225352112676,0.704225352112676,0,0,0.704225352112676,0,0,0.704225352112676,0.704225352112676,2.11267605633803,0,0.704225352112676,0.704225352112676,0,0,0,0,0,1.40845070422535,0.704225352112676,0.704225352112676,0,1.40845070422535,0,0,0.704225352112676,0,0,0,0,0,0.704225352112676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,"Ham"
"4016",2516,3.84615384615385,0,0,3.84615384615385,0,0,3.84615384615385,0,0,0,3.84615384615385,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"Ham"
"4017",2517,8.10810810810811,2.7027027027027,0,0,0,0,0,0,0,2.7027027027027,2.7027027027027,0,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"Ham"
"4018",2518,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"4019",2519,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Ham"
"4020",2520,0.873362445414847,0.436681222707424,1.31004366812227,1.74672489082969,0,0.873362445414847,0.436681222707424,0,1.31004366812227,0.873362445414847,0.436681222707424,0.873362445414847,0,0,0,1.31004366812227,0,0,0.873362445414847,0.436681222707424,0.436681222707424,0.436681222707424,0,0,0.436681222707424,0.436681222707424,0,0,0.873362445414847,0,0,0.873362445414847,0,0,0,0.436681222707424,0,0,0,0,0,0,0,0,0,0,0.436681222707424,0,0,0.436681222707424,0.436681222707424,0,0,0,0,0,0.436681222707424,0,0,0.436681222707424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,"Ham"
"4021",2521,1.70648464163823,1.70648464163823,1.36518771331058,1.02389078498294,1.70648464163823,0.68259385665529,1.02389078498294,1.36518771331058,0,0,0,0,0,1.70648464163823,0,0.341296928327645,0.341296928327645,0.341296928327645,0.341296928327645,0.68259385665529,0,0,0.68259385665529,1.02389078498294,0.341296928327645,1.02389078498294,1.02389078498294,0,0,0.68259385665529,0.341296928327645,0.68259385665529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68259385665529,293,"Ham"
"4022",2522,7.14285714285714,2.38095238095238,0,0,0,0,0,0,0,2.38095238095238,4.76190476190476,0,0,0,0,0,2.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"Ham"
"4023",2523,2.63157894736842,2.63157894736842,0,0,5.26315789473684,2.63157894736842,5.26315789473684,0,0,0,0,0,0,0,0,0,0,2.63157894736842,2.63157894736842,0,0,0,0,0,0,0,2.63157894736842,0,0,2.63157894736842,0,0,0,0,0,0,0,2.63157894736842,0,2.63157894736842,0,2.63157894736842,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"Ham"
"4024",2524,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Ham"
"4025",2525,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"4026",2526,3.57142857142857,0,7.14285714285714,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"Ham"
"4027",2527,12.1212121212121,3.03030303030303,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,6.06060606060606,0,0,0,0,0,0,0,0,0,6.06060606060606,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,3.03030303030303,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"Ham"
"4028",2528,3.03030303030303,3.03030303030303,3.03030303030303,0,3.03030303030303,3.03030303030303,0,0,0,3.03030303030303,0,0,0,0,0,6.06060606060606,0,0,0,0,3.03030303030303,0,3.03030303030303,0,0,3.03030303030303,0,0,3.03030303030303,0,0,3.03030303030303,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"Ham"
